Unique code,Divisi,Tahun,Bulan Pengamatan,Kawasan,Varietas Tebu,Bulan Tanam2,Nama Blok,Tanggal Pengamatan,Luas Tanah,Bulan Tanam,Tahun Tanam,Category Tanam,Category,Umur,Stem Borer,Top Borer,Scale Insect,Dosis pias,Dosis lalat,Dosis telenomus,Dosis Tetras,Dosis cecopet,stem_borer_label,top_borer_label,kutu_perisai_label,Curah hujan (mm),Kategori Luas Tanah
I202210RGM 02-1085,I,2022,10,25.0,R08,5,54 BS 24,2022-10-14,7.86,2022-05-01,2022,RC2,RC2,5,0.59,10.24,0.3,6,5,10,0,0.0,Green,Black,Red,243,Big
I202210GMP 55,I,2022,10,26.0,GMP 5,5,37 BS 29,2022-10-14,5.63,2022-05-01,2022,PC,PC,5,4.08,5.12,0.08,6,5,10,0,0.0,Red,Red,Green,243,Medium
I202210RGM 02-1085,I,2022,10,29.0,R08,5,52 BS 35,2022-10-14,4.72,2022-05-01,2022,RC2,RC2,5,4.76,5.46,0.5,6,5,10,0,0.0,Red,Red,Red,243,Medium
II202210RGM 01-8697,II,2022,10,20.0,R69,7,11 BS 21,2022-10-14,4.64,2022-07-01,2022,RC1,RC1,3,0.0,0.0,0.0,5,5,0,90,10.0,Green,Green,Green,295,Medium
II202210RGM 02-1086,II,2022,10,17.0,R08,6,02 TS 15,2022-10-14,7.88,2022-06-01,2022,RC1,RC1,4,0.0,2.32,0.0,5,5,0,90,9.0,Green,Red,Green,295,Big
II202210RGM 02-1086,II,2022,10,17.0,R08,6,05 TS 15,2022-10-14,6.47,2022-06-01,2022,RC1,RC1,4,0.76,0.68,0.15,5,5,0,90,9.0,Green,Green,Red,295,Medium
II202210RGM 02-1086,II,2022,10,16.0,R08,6,19 BS 16,2022-10-14,7.87,2022-06-01,2022,RC2,RC2,4,2.59,1.03,0.0,5,5,0,90,9.0,Red,Green,Green,295,Big
II202210RGM 02-1086,II,2022,10,16.0,R08,6,20 BS 16,2022-10-14,3.63,2022-06-01,2022,RC2,RC2,4,1.72,7.13,0.0,5,5,0,90,9.0,Green,Black,Green,295,Small
V202210GMP 56,V,2022,10,20.0,GMP 5,6,153 BS 08,2022-10-14,9.1,2022-06-01,2022,RC1,RC1,4,0.0,1.03,0.0,5,5,0,105,10.3,Green,Green,Green,315,Big
V202210GMP 56,V,2022,10,20.0,GMP 5,6,153 BS 05,2022-10-14,10.4,2022-06-01,2022,RC1,RC1,4,0.0,1.15,0.0,5,5,0,105,10.3,Green,Green,Green,315,Big
V202210GMP 56,V,2022,10,20.0,GMP 5,6,151 BS 02,2022-10-14,4.59,2022-06-01,2022,RC1,RC1,4,0.0,1.59,0.0,5,5,0,105,10.3,Green,Green,Green,315,Medium
V202210GMP 55,V,2022,10,20.0,GMP 5,5,160 BS 12,2022-10-14,6.05,2022-05-01,2022,PC,PC,5,1.37,3.83,0.0,5,5,0,100,10.0,Green,Red,Green,315,Medium
V202210GMP 55,V,2022,10,20.0,GMP 5,5,160 BS 16,2022-10-14,6.79,2022-05-01,2022,PC,PC,5,1.36,0.5,0.0,5,5,0,100,10.0,Green,Green,Green,315,Medium
V202210GMP 77,V,2022,10,17.0,GMP 7,7,113 BU 09,2022-10-14,4.49,2022-07-01,2022,PC,PC,3,0.0,0.25,0.0,5,5,0,0,10.0,Green,Green,Green,315,Medium
V202210GMP 77,V,2022,10,17.0,GMP 7,7,114 BU 03,2022-10-14,7.88,2022-07-01,2022,PC,PC,3,0.0,0.66,0.0,5,5,0,0,10.0,Green,Green,Green,315,Big
VII202210RGM 01-16867,VII,2022,10,9.0,R86,7,380 TU 125,2022-10-15,1.0,2022-07-01,2022,RC2,RC2,3,0.0,0.23,0.0,6,0,0,0,0.0,Green,Green,Green,273,Small
VII202210GP 117,VII,2022,10,11.0,G11,7,403 TU 120,2022-10-15,2.91,2022-07-01,2022,PC,PC,3,0.0,0.0,0.0,5,5,0,0,0.0,Green,Green,Green,273,Small
IV202210GP 117,IV,2022,10,15.0,G11,7,129 TU 39,2022-10-15,3.95,2022-07-01,2022,RC1,RC1,3,0.0,0.0,0.0,5,4,0,0,0.0,Green,Green,Green,304,Small
IV202210GP 117,IV,2022,10,15.0,G11,7,131 TU 39,2022-10-15,9.71,2022-07-01,2022,RC1,RC1,3,1.14,0.2,0.0,5,4,0,0,0.0,Green,Green,Green,304,Big
IV202210RGM 01-16866,IV,2022,10,22.0,R86,6,137 TU 27,2022-10-15,4.11,2022-06-01,2022,RC2,RC2,4,2.56,5.06,0.0,7,0,0,0,0.0,Red,Red,Green,304,Medium
IV202210RGM 01-16866,IV,2022,10,22.0,R86,6,140 TU 27,2022-10-15,4.09,2022-06-01,2022,RC2,RC2,4,7.04,0.85,0.0,7,0,0,0,0.0,Black,Green,Green,304,Medium
VII202210RGM 02-1087,VII,2022,10,18.0,R08,7,351 TU 109,2022-10-15,3.29,2022-07-01,2022,RC1,RC1,3,0.0,2.59,0.0,5,5,0,200,0.0,Green,Red,Green,273,Small
VII202210RGM 01-16867,VII,2022,10,9.0,R86,7,383 TU 127,2022-10-15,1.56,2022-07-01,2022,RC2,RC2,3,0.0,0.84,0.0,6,0,0,0,0.0,Green,Green,Green,273,Small
VII202210GP 117,VII,2022,10,20.0,G11,7,367 TU 101,2022-10-15,4.49,2022-07-01,2022,PC,PC,3,2.33,3.23,0.0,5,5,0,0,0.0,Red,Red,Green,273,Medium
VI202210GMP 77,VI,2022,10,3.0,GMP 7,7,197 TU 85,2022-10-15,5.74,2022-07-01,2022,RC2,RC2,3,0.0,0.16,0.0,7,0,0,0,0.0,Green,Green,Green,285,Medium
VII202210RGM 01-16867,VII,2022,10,9.0,R86,7,382 TU 128,2022-10-15,2.7,2022-07-01,2022,RC2,RC2,3,0.0,0.53,0.0,6,0,0,0,0.0,Green,Green,Green,273,Small
VI202210GMP 77,VI,2022,10,3.0,GMP 7,7,201 TU 85,2022-10-15,4.43,2022-07-01,2022,RC2,RC2,3,2.13,0.12,0.0,7,0,0,0,0.0,Red,Green,Green,285,Medium
VII202210GP 117,VII,2022,10,20.0,G11,7,365 TU 101,2022-10-15,2.81,2022-07-01,2022,PC,PC,3,0.0,3.82,0.0,5,5,0,0,0.0,Green,Red,Green,273,Small
VII202210RGM 00-6127,VII,2022,10,11.0,R2,7,403 TU 119,2022-10-15,2.69,2022-07-01,2022,PC,PC,3,0.0,0.0,0.0,5,0,0,0,50.0,Green,Green,Green,273,Small
VI202210GMP 77,VI,2022,10,3.0,GMP 7,7,199 TU 87,2022-10-15,3.45,2022-07-01,2022,RC2,RC2,3,0.0,0.16,0.0,7,0,0,0,0.0,Green,Green,Green,285,Small
VI202210RGM 02-1087,VI,2022,10,14.0,R08,7,260 TU 71,2022-10-15,6.81,2022-07-01,2022,RC1,RC1,3,0.0,0.11,0.0,8,5,0,0,0.0,Green,Green,Green,285,Medium
VII202210RGM 02-1087,VII,2022,10,12.0,R08,7,408 TU 130,2022-10-15,3.56,2022-07-01,2022,RC1,RC1,3,0.0,0.28,0.0,5,5,0,200,0.0,Green,Green,Green,273,Small
VII202210RGM 01-16867,VII,2022,10,16.0,R86,7,344 TU 123,2022-10-15,4.28,2022-07-01,2022,RC2,RC2,3,0.0,0.65,0.0,6,0,0,0,0.0,Green,Green,Green,273,Medium
VII202210RGM 02-1087,VII,2022,10,11.0,R08,7,408 TU 128,2022-10-15,4.79,2022-07-01,2022,RC1,RC1,3,0.0,0.31,0.0,5,5,0,200,0.0,Green,Green,Green,273,Medium
VI202210RGM 02-1087,VI,2022,10,14.0,R08,7,267 TU 71,2022-10-15,8.17,2022-07-01,2022,RC1,RC1,3,0.0,0.11,0.0,8,5,0,0,0.0,Green,Green,Green,285,Big
VI202210RGM 02-1087,VI,2022,10,14.0,R08,7,267 TU 72,2022-10-15,4.91,2022-07-01,2022,RC1,RC1,3,0.0,0.33,0.0,8,5,0,0,0.0,Green,Green,Green,285,Medium
VII202210GMP 77,VII,2022,10,18.0,GMP 7,7,358 TU 118,2022-10-15,3.79,2022-07-01,2022,RC2,RC2,3,0.0,1.58,0.0,5,0,0,0,0.0,Green,Red,Green,273,Small
VII202210RGM 01-16867,VII,2022,10,16.0,R86,7,343 TU 123,2022-10-15,5.67,2022-07-01,2022,RC2,RC2,3,0.0,1.68,0.0,6,0,0,0,0.0,Green,Red,Green,273,Medium
VII202210GP 117,VII,2022,10,18.0,G11,7,359 TU 120,2022-10-15,6.01,2022-07-01,2022,RC2,RC2,3,0.0,1.26,0.0,5,5,0,0,0.0,Green,Green,Green,273,Medium
VII202210GP 117,VII,2022,10,24.0,G11,7,391 TU 99,2022-10-15,4.47,2022-07-01,2022,PC,PC,3,0.0,0.48,0.0,5,5,0,0,0.0,Green,Green,Green,273,Medium
VI202210RGM 02-1087,VI,2022,10,14.0,R08,7,258 TU 67,2022-10-15,4.71,2022-07-01,2022,RC1,RC1,3,0.0,0.95,0.0,8,5,0,0,0.0,Green,Green,Green,285,Medium
VII202210RGM 02-1087,VII,2022,10,19.0,R08,7,369 TU 117,2022-10-15,4.47,2022-07-01,2022,RC1,RC1,3,1.82,0.75,0.0,5,5,0,200,0.0,Red,Green,Green,273,Medium
VII202210GMP 77,VII,2022,10,19.0,GMP 7,7,360 TU 115,2022-10-15,4.37,2022-07-01,2022,RC1,RC1,3,0.0,0.58,0.0,5,0,0,0,0.0,Green,Green,Green,273,Medium
VII202210GP 117,VII,2022,10,23.0,G11,7,386 TU 97,2022-10-15,4.73,2022-07-01,2022,PC,PC,3,0.0,0.33,0.0,5,5,0,0,0.0,Green,Green,Green,273,Medium
VII202210GP 117,VII,2022,10,23.0,G11,7,388 TU 97,2022-10-15,5.38,2022-07-01,2022,PC,PC,3,0.0,0.23,0.0,5,5,0,0,0.0,Green,Green,Green,273,Medium
IV202210GP 117,IV,2022,10,25.0,G11,7,167 TU 36,2022-10-15,6.91,2022-07-01,2022,RC1,RC1,3,0.0,0.22,0.0,5,4,0,0,0.0,Green,Green,Green,304,Medium
IV202210GMP 55,IV,2022,10,3.0,GMP 5,5,153 TU 66s,2022-10-15,4.53,2022-05-01,2022,PC,PC,5,7.58,3.76,0.0,6,5,0,0,0.0,Black,Red,Green,304,Medium
IV202210GMP 55,IV,2022,10,3.0,GMP 5,5,160 TU 67,2022-10-15,9.66,2022-05-01,2022,PC,PC,5,4.97,3.61,0.0,6,5,0,0,0.0,Red,Red,Green,304,Big
IV202210GMP 55,IV,2022,10,3.0,GMP 5,5,157 TU 66,2022-10-15,8.15,2022-05-01,2022,PC,PC,5,3.01,4.3,0.0,6,5,0,0,0.0,Red,Red,Green,304,Big
IV202210GP 117,IV,2022,10,25.0,G11,7,168 TU 36,2022-10-15,6.79,2022-07-01,2022,RC1,RC1,3,0.0,0.64,0.0,5,4,0,0,0.0,Green,Green,Green,304,Medium
IV202210RGM 02-1086,IV,2022,10,21.0,R08,6,120 TU 30,2022-10-15,10.02,2022-06-01,2022,PC,PC,4,0.76,1.4,0.0,5,5,0,0,0.0,Green,Green,Green,304,Big
IV202210RGM 02-1086,IV,2022,10,21.0,R08,6,120 TU 25,2022-10-15,4.82,2022-06-01,2022,PC,PC,4,0.0,3.06,0.0,5,5,0,0,0.0,Green,Red,Green,304,Medium
IV202210GP 117,IV,2022,10,14.0,G11,7,120 TU 39,2022-10-15,6.98,2022-07-01,2022,RC1,RC1,3,0.0,0.23,0.0,5,4,0,0,0.0,Green,Green,Green,304,Medium
IV202210GP 117,IV,2022,10,14.0,G11,7,124 TU 39,2022-10-15,6.12,2022-07-01,2022,RC1,RC1,3,0.88,0.56,0.0,5,4,0,0,0.0,Green,Green,Green,304,Medium
VII202210RGM 02-1087,VII,2022,10,12.0,R08,7,408 TU 134,2022-10-15,3.47,2022-07-01,2022,RC1,RC1,3,0.0,0.31,0.0,5,5,0,200,0.0,Green,Green,Green,273,Small
VI202210GMP 77,VI,2022,10,3.0,GMP 7,7,197 TU 90,2022-10-15,4.42,2022-07-01,2022,RC2,RC2,3,0.0,0.0,0.0,7,0,0,0,0.0,Green,Green,Green,285,Medium
VII202210RGM 02-1087,VII,2022,10,9.0,R08,7,392 TU 130,2022-10-15,3.22,2022-07-01,2022,RC1,RC1,3,0.0,0.21,0.0,5,5,0,200,0.0,Green,Green,Green,273,Small
VII202210GP 117,VII,2022,10,11.0,G11,7,402 TU 120,2022-10-15,3.84,2022-07-01,2022,PC,PC,3,0.0,0.44,0.0,5,5,0,0,0.0,Green,Green,Green,273,Small
VII202210RGM 01-16867,VII,2022,10,9.0,R86,7,382 TU 127,2022-10-15,1.1,2022-07-01,2022,RC2,RC2,3,0.0,0.0,0.0,6,0,0,0,0.0,Green,Green,Green,273,Small
VII202210RGM 01-16867,VII,2022,10,9.0,R86,7,382 TU 128,2022-10-15,2.7,2022-07-01,2022,RC2,RC2,3,0.0,0.0,0.0,6,0,0,0,0.0,Green,Green,Green,273,Small
VI202210GMP 77,VI,2022,10,3.0,GMP 7,7,201 TU 83,2022-10-15,4.23,2022-07-01,2022,RC2,RC2,3,0.0,0.13,0.0,7,0,0,0,0.0,Green,Green,Green,285,Medium
VII202210RGM 01-16867,VII,2022,10,9.0,R86,7,384 TU 125,2022-10-15,2.16,2022-07-01,2022,RC2,RC2,3,0.0,0.0,0.0,6,0,0,0,0.0,Green,Green,Green,273,Small
I202210RGM 02-1086,I,2022,10,6.0,R08,6,57 BU 27,2022-10-15,2.15,2022-06-01,2022,RC2,RC2,4,3.49,6.72,0.0,6,5,10,0,0.0,Red,Red,Green,243,Small
II202210GMP 55,II,2022,10,19.0,GMP 5,5,30 BS 23,2022-10-15,5.56,2022-05-01,2022,RC1,RC1,5,1.46,8.68,0.05,5,5,0,101,10.3,Green,Black,Green,295,Medium
V202210RGM06-6547,V,2022,10,25.0,R54,7,098 BS 04,2022-10-15,3.83,2022-07-01,2022,PC,PC,3,0.0,0.18,0.0,0,0,0,0,0.0,Green,Green,Green,315,Small
II202210RGM 02-1085,II,2022,10,14.0,R08,5,29 BS 12,2022-10-15,4.5,2022-05-01,2022,RC1,RC1,5,1.39,6.86,0.0,5,5,0,90,9.0,Green,Red,Green,295,Medium
V202210RGM06-6547,V,2022,10,25.0,R54,7,097 BS 04,2022-10-15,8.31,2022-07-01,2022,PC,PC,3,0.0,0.6,0.0,0,0,0,0,0.0,Green,Green,Green,315,Big
II202210RGM 02-1086,II,2022,10,25.0,R08,6,17 BS 47,2022-10-15,10.22,2022-06-01,2022,PC,PC,4,0.68,0.39,0.04,5,5,0,90,9.0,Green,Green,Green,295,Big
II202210RGM 02-1086,II,2022,10,8.0,R08,6,14 TU 19,2022-10-15,5.91,2022-06-01,2022,PC,PC,4,1.64,0.22,0.0,5,5,0,90,9.0,Green,Green,Green,295,Medium
V202210RGM 02-1086,V,2022,10,16.0,R08,6,135 BU 07,2022-10-15,5.22,2022-06-01,2022,RC1,RC1,4,1.64,1.31,0.05,5,5,0,110,11.0,Green,Green,Green,315,Medium
V202210RGM 02-1085,V,2022,10,11.0,R08,5,131 BU 13,2022-10-15,4.77,2022-05-01,2022,RC2,RC2,5,1.3,3.49,0.1,6,0,0,101,0.0,Green,Red,Red,315,Medium
V202210RGM 02-1085,V,2022,10,11.0,R08,5,132 BU 15,2022-10-15,7.7,2022-05-01,2022,RC2,RC2,5,1.95,5.26,0.1,6,0,0,101,0.0,Green,Red,Red,315,Big
VI202210GP 117,VI,2022,10,24.0,G11,7,285 TU 119,2022-10-16,2.48,2022-07-01,2022,PC,PC,3,0.0,0.19,0.0,7,0,0,0,0.0,Green,Green,Green,285,Small
VI202210GP 117,VI,2022,10,24.0,G11,7,284 TU 119,2022-10-16,4.45,2022-07-01,2022,PC,PC,3,0.0,0.31,0.0,7,0,0,0,0.0,Green,Green,Green,285,Medium
VI202210GP 117,VI,2022,10,25.0,G11,7,285 TU 107,2022-10-16,1.73,2022-07-01,2022,PC,PC,3,0.0,0.0,0.0,7,0,0,0,0.0,Green,Green,Green,285,Small
VI202210RGM 02-1087,VI,2022,10,17.0,R08,7,210 TU 53,2022-10-16,4.0,2022-07-01,2022,PC,PC,3,0.0,1.15,0.0,8,5,0,0,0.0,Green,Green,Green,285,Medium
VI202210GP 117,VI,2022,10,23.0,G11,7,289 TU 92,2022-10-16,4.62,2022-07-01,2022,PC,PC,3,0.0,0.0,0.0,7,0,0,0,0.0,Green,Green,Green,285,Medium
VI202210GP 117,VI,2022,10,23.0,G11,7,288 TU 92,2022-10-16,3.89,2022-07-01,2022,PC,PC,3,0.0,0.0,0.0,7,0,0,0,0.0,Green,Green,Green,285,Small
VI202210GP 117,VI,2022,10,23.0,G11,7,287 TU 93,2022-10-16,2.65,2022-07-01,2022,PC,PC,3,0.0,0.38,0.0,7,0,0,0,0.0,Green,Green,Green,285,Small
VI202210GP 117,VI,2022,10,24.0,G11,7,285 TU 116,2022-10-16,3.54,2022-07-01,2022,PC,PC,3,0.0,0.29,0.0,7,0,0,0,0.0,Green,Green,Green,285,Small
VI202210GP 117,VI,2022,10,24.0,G11,7,286 TU 111,2022-10-16,3.36,2022-07-01,2022,PC,PC,3,0.0,0.78,0.0,7,0,0,0,0.0,Green,Green,Green,285,Small
VI202210GP 117,VI,2022,10,24.0,G11,7,284 TU 115,2022-10-16,2.63,2022-07-01,2022,PC,PC,3,0.0,0.14,0.0,7,0,0,0,0.0,Green,Green,Green,285,Small
VI202210GP 117,VI,2022,10,25.0,G11,7,285 TU 108,2022-10-16,2.02,2022-07-01,2022,PC,PC,3,0.0,0.0,0.0,7,0,0,0,0.0,Green,Green,Green,285,Small
II202210GP 117,II,2022,10,18.0,G11,7,12 TS 02,2022-10-16,4.68,2022-07-01,2022,PC,PC,3,0.0,0.26,0.0,5,0,0,101,9.0,Green,Green,Green,295,Medium
II202210GP 117,II,2022,10,18.0,G11,7,08 TS 05,2022-10-16,4.96,2022-07-01,2022,PC,PC,3,0.0,1.65,0.0,5,0,0,101,9.0,Green,Red,Green,295,Medium
I202210GP 117,I,2022,10,14.0,G11,7,58 BU 06,2022-10-16,7.65,2022-07-01,2022,PC,PC,3,0.0,0.0,0.0,6,0,0,0,0.0,Green,Green,Green,243,Big
II202210RGM 01-8697,II,2022,10,18.0,R69,7,14 TS 05,2022-10-16,8.14,2022-07-01,2022,PC,PC,3,0.0,3.33,0.0,5,5,0,90,10.0,Green,Red,Green,295,Big
I202210GMP 77,I,2022,10,26.0,GMP 7,7,50 BS 22,2022-10-16,11.74,2022-07-01,2022,RC2,RC2,3,3.81,2.57,0.0,6,5,0,0,0.0,Red,Red,Green,243,Big
I202210GMP 77,I,2022,10,18.0,GMP 7,7,50 BS 07,2022-10-16,8.42,2022-07-01,2022,RC1,RC1,3,0.0,0.0,0.0,6,5,0,0,0.0,Green,Green,Green,243,Big
I202210GMP 77,I,2022,10,18.0,GMP 7,7,50 BS 03,2022-10-16,8.59,2022-07-01,2022,RC1,RC1,3,0.0,0.18,0.0,6,5,0,0,0.0,Green,Green,Green,243,Big
I202210GP 117,I,2022,10,14.0,G11,7,54 BU 06,2022-10-16,3.7,2022-07-01,2022,PC,PC,3,0.0,0.24,0.0,6,0,0,0,0.0,Green,Green,Green,243,Small
I202210GP 117,I,2022,10,21.0,G11,7,64 BS 14,2022-10-16,7.99,2022-07-01,2022,PC,PC,3,0.0,1.96,0.0,6,0,0,0,0.0,Green,Red,Green,243,Big
II202210RGM 01-8697,II,2022,10,18.0,R69,7,16 TS 05,2022-10-16,7.0,2022-07-01,2022,PC,PC,3,0.0,2.86,0.0,5,5,0,90,10.0,Green,Red,Green,295,Medium
I202210GMP 67,I,2022,10,22.0,GMP 6,7,50 BS 14,2022-10-16,8.72,2022-07-01,2022,PC,PC,3,0.0,2.04,0.0,6,0,0,0,0.0,Green,Red,Green,243,Big
I202210GMP 77,I,2022,10,23.0,GMP 7,7,95 BS 20,2022-10-16,15.55,2022-07-01,2022,RC2,RC2,3,0.0,2.04,0.0,6,5,0,0,0.0,Green,Red,Green,243,Big
I202210GMP 77,I,2022,10,23.0,GMP 7,7,95 BS 22,2022-10-16,8.01,2022-07-01,2022,RC2,RC2,3,0.85,0.26,0.0,6,5,0,0,0.0,Green,Green,Green,243,Big
V202210RGM 00-6127,V,2022,10,15.0,R2,7,162 BU 05,2022-10-16,7.49,2022-07-01,2022,RC2,RC2,3,0.0,0.92,0.0,5,0,0,104,10.0,Green,Green,Green,315,Big
V202210RGM 00-4777,V,2022,10,29.0,R7,7,129 BS 18,2022-10-16,4.31,2022-07-01,2022,RC1,RC1,3,0.0,1.07,0.0,6,0,0,90,10.0,Green,Green,Green,315,Medium
V202210RGM 00-4777,V,2022,10,28.0,R7,7,132 BS 23,2022-10-16,3.82,2022-07-01,2022,RC1,RC1,3,0.0,0.0,0.0,6,0,0,90,10.0,Green,Green,Green,315,Small
V202210RGM 00-6127,V,2022,10,30.0,R2,7,111 BS 22,2022-10-16,3.77,2022-07-01,2022,RC1,RC1,3,0.0,0.0,0.0,5,0,0,104,10.0,Green,Green,Green,315,Small
II202210RGM 02-1087,II,2022,10,26.0,R08,7,08 BS 45,2022-10-16,6.32,2022-07-01,2022,PC,PC,3,0.0,0.1,0.0,5,5,0,100,200.0,Green,Green,Green,295,Medium
II202210RGM 02-1087,II,2022,10,26.0,R08,7,03 BS 45,2022-10-16,4.4,2022-07-01,2022,PC,PC,3,0.0,0.0,0.0,5,5,0,100,200.0,Green,Green,Green,295,Medium
V202210RGM 00-6127,V,2022,10,15.0,R2,7,159 BU 03,2022-10-16,4.79,2022-07-01,2022,RC2,RC2,3,0.0,1.29,0.0,5,0,0,104,10.0,Green,Green,Green,315,Medium
V202210RGM 00-6127,V,2022,10,15.0,R2,7,162 BU 03,2022-10-16,4.34,2022-07-01,2022,RC2,RC2,3,0.0,0.33,0.0,5,0,0,104,10.0,Green,Green,Green,315,Medium
II202210RGM 01-8697,II,2022,10,18.0,R69,7,18 TS 02,2022-10-16,3.2,2022-07-01,2022,PC,PC,3,0.0,4.43,0.0,5,5,0,90,10.0,Green,Red,Green,295,Small
II202210RGM 02-1087,II,2022,10,26.0,R08,7,03 BS 40,2022-10-16,6.03,2022-07-01,2022,PC,PC,3,0.0,0.46,0.0,5,5,0,100,200.0,Green,Green,Green,295,Medium
II202210RGM 01-18347,II,2022,10,22.0,R34,7,34 BS 37,2022-10-16,2.81,2022-07-01,2022,RC1,RC1,3,0.0,0.31,0.0,5,0,0,100,10.3,Green,Green,Green,295,Small
II202210RGM 01-18347,II,2022,10,22.0,R34,7,32 BS 37,2022-10-16,3.87,2022-07-01,2022,RC1,RC1,3,0.0,0.18,0.2,5,0,0,100,10.3,Green,Green,Red,295,Small
II202210GP 117,II,2022,10,22.0,G11,7,40 BS 42,2022-10-16,2.9,2022-07-01,2022,RC1,RC1,3,3.7,0.0,0.0,5,0,0,101,9.0,Red,Green,Green,295,Small
II202210GP 117,II,2022,10,22.0,G11,7,41 BS 40,2022-10-16,2.3,2022-07-01,2022,RC1,RC1,3,0.0,0.27,0.0,5,0,0,101,9.0,Green,Green,Green,295,Small
V202210GMP 77,V,2022,10,14.0,GMP 7,7,107 BU 13,2022-10-16,4.96,2022-07-01,2022,PC,PC,3,0.0,1.19,0.0,5,5,0,0,10.0,Green,Green,Green,315,Medium
V202210RGM 01-16867,V,2022,10,18.0,R86,7,097 BU 03,2022-10-16,4.12,2022-07-01,2022,PC,PC,3,0.0,0.3,0.0,6,0,0,0,0.0,Green,Green,Green,315,Medium
V202210GMP 77,V,2022,10,8.0,GMP 7,7,112 BU 41,2022-10-16,5.04,2022-07-01,2022,PC,PC,3,0.0,1.15,0.0,5,5,0,0,10.0,Green,Green,Green,315,Medium
I202210GMP 77,I,2022,10,23.0,GMP 7,7,86 BS 27,2022-10-16,6.7,2022-07-01,2022,PC,PC,3,0.0,1.46,0.0,6,5,0,0,0.0,Green,Green,Green,243,Medium
II202210RGM 01-18347,II,2022,10,22.0,R34,7,41 BS 44,2022-10-16,3.73,2022-07-01,2022,RC1,RC1,3,0.0,0.68,0.0,5,0,0,100,10.3,Green,Green,Green,295,Small
II202210RGM 01-18347,II,2022,10,23.0,R34,7,26 BS 49,2022-10-16,3.48,2022-07-01,2022,RC1,RC1,3,0.0,0.63,0.0,5,0,0,100,10.3,Green,Green,Green,295,Small
II202210GMP 77,II,2022,10,27.0,GMP 7,7,02 TS 34b,2022-10-16,1.31,2022-07-01,2022,PC,PC,3,0.0,0.0,0.0,5,5,0,100,0.0,Green,Green,Green,295,Small
II202210RGM 02-1086,II,2022,10,22.0,R08,6,29 BS 36,2022-10-16,5.85,2022-06-01,2022,PC,PC,4,0.0,1.5,0.0,5,5,0,90,9.0,Green,Green,Green,295,Medium
V202210RGM 00-4777,V,2022,10,29.0,R7,7,129 BS 22,2022-10-16,3.6,2022-07-01,2022,RC1,RC1,3,0.0,0.18,0.0,6,0,0,90,10.0,Green,Green,Green,315,Small
VI202210GMP 57,VI,2022,10,21.0,GMP 5,7,187 TU 48,2022-10-16,4.36,2022-07-01,2022,RC1,RC1,3,1.69,0.0,0.0,6,5,0,0,0.0,Red,Green,Green,285,Medium
VI202210GP 117,VI,2022,10,23.0,G11,7,287 TU 93,2022-10-16,2.65,2022-07-01,2022,PC,PC,3,1.69,0.0,0.0,7,0,0,0,0.0,Red,Green,Green,285,Small
I202210GMP 77,I,2022,10,23.0,GMP 7,7,83 BS 22,2022-10-17,5.13,2022-07-01,2022,PC,PC,3,0.0,4.88,0.0,6,5,0,0,0.0,Green,Red,Green,243,Medium
II202210GP 117,II,2022,10,22.0,G11,7,39 BS 36,2022-10-17,2.33,2022-07-01,2022,RC1,RC1,3,0.0,1.5,0.0,5,0,0,101,9.0,Green,Red,Green,295,Small
I202210GP 116,I,2022,10,16.0,G11,6,96 BS 08,2022-10-17,6.02,2022-06-01,2022,RC1,RC1,4,2.31,6.94,0.04,6,0,0,0,0.0,Red,Red,Green,243,Medium
III202210RGM 01-8697,III,2022,10,17.0,R69,7,48 TS 08,2022-10-17,4.43,2022-07-01,2022,RC1,RC1,3,0.0,0.0,0.0,5,5,0,0,0.0,Green,Green,Green,306,Medium
II202210RGM 01-18347,II,2022,10,8.0,R34,7,16 TU 15,2022-10-17,11.16,2022-07-01,2022,RC1,RC1,3,0.74,0.31,0.0,5,0,0,100,10.3,Green,Green,Green,295,Big
III202210RGM 01-8697,III,2022,10,17.0,R69,7,50 TS 09,2022-10-17,4.43,2022-07-01,2022,RC1,RC1,3,0.0,0.96,0.0,5,5,0,0,0.0,Green,Green,Green,306,Medium
II202210RGM 01-18347,II,2022,10,9.0,R34,7,23 BU 06,2022-10-17,5.7,2022-07-01,2022,RC1,RC1,3,0.0,0.61,0.0,5,0,0,100,10.3,Green,Green,Green,295,Medium
III202210RGM 02-1086,III,2022,10,16.0,R08,6,55 TS 05,2022-10-17,4.72,2022-06-01,2022,PC,PC,4,4.84,0.82,0.0,5,5,10,1000,0.0,Red,Green,Green,306,Medium
III202210RGM 02-1086,III,2022,10,16.0,R08,6,53 TS 05,2022-10-17,4.16,2022-06-01,2022,PC,PC,4,3.08,1.1,0.0,5,5,10,1000,0.0,Red,Green,Green,306,Medium
II202210RGM 01-18347,II,2022,10,9.0,R34,7,20 BU 06,2022-10-17,4.03,2022-07-01,2022,RC1,RC1,3,1.79,0.54,0.0,5,0,0,100,10.3,Red,Green,Green,295,Medium
VII202210RGM 01-12065,VII,2022,10,7.0,R06,5,373 TU 140,2022-10-17,2.25,2022-05-01,2022,PC,PC,5,0.0,3.69,0.0,6,5,0,0,0.0,Green,Red,Green,273,Small
VII202210RGM 01-12065,VII,2022,10,7.0,R06,5,372 TU 140,2022-10-17,2.4,2022-05-01,2022,PC,PC,5,0.0,6.2,0.0,6,5,0,0,0.0,Green,Red,Green,273,Small
